EEFB,LATIN ENLARGED LETTER SMALL Y,LATIN ENLARGED LETTER SMALL Y
EEFC,LATIN ENLARGED LETTER SMALL Z,LATIN ENLARGED LETTER SMALL Z
EEFD,LATIN ENLARGED LETTER SMALL DOTLESS I,LATIN ENLARGED LETTER SMALL DOTLESS I
EEFE,LATIN ENLARGED LETTER SMALL DOTLESS J,LATIN ENLARGED LETTER SMALL DOTLESS J
EEFF,LATIN ENLARGED LETTER SMALL INSULAR F,LATIN ENLARGED LETTER SMALL INSULAR F
EF0C,LATIN LETTER SMALL CAPITAL Q,LATIN LETTER SMALL CAPITAL Q
EF11,LATIN LETTER SMALL CAPITAL X,LATIN LETTER SMALL CAPITAL X
EF15,LATIN LETTER SMALL CAPITAL THORN,LATIN LETTER SMALL CAPITAL THORN
EF20,LATIN LETTER SMALL CAPITAL G WITH DOT ABOVE,LATIN LETTER SMALL CAPITAL G WITH DOT ABOVE
EF21,LATIN LETTER SMALL CAPITAL N WITH DOT ABOVE,LATIN LETTER SMALL CAPITAL N WITH DOT ABOVE
EF22,LATIN LETTER SMALL CAPITAL R WITH DOT ABOVE,LATIN LETTER SMALL CAPITAL R WITH DOT ABOVE
EF23,LATIN LETTER SMALL CAPITAL S WITH DOT ABOVE,LATIN LETTER SMALL CAPITAL S WITH DOT ABOVE
EF24,LATIN LETTER SMALL CAPITAL T WITH DOT ABOVE,LATIN LETTER SMALL CAPITAL T WITH DOT ABOVE
EF25,LATIN LETTER SMALL CAPITAL B WITH DOT BELOW,LATIN LETTER SMALL CAPITAL B WITH DOT BELOW
EF26,LATIN LETTER SMALL CAPITAL D WITH DOT BELOW,LATIN LETTER SMALL CAPITAL D WITH DOT BELOW
EF27,LATIN LETTER SMALL CAPITAL G WITH DOT BELOW,LATIN LETTER SMALL CAPITAL G WITH DOT BELOW
EF28,LATIN LETTER SMALL CAPITAL L WITH DOT BELOW,LATIN LETTER SMALL CAPITAL L WITH DOT BELOW
EF29,LATIN LETTER SMALL CAPITAL M WITH DOT BELOW,LATIN LETTER SMALL CAPITAL M WITH DOT BELOW
EF2A,LATIN LETTER SMALL CAPITAL N WITH DOT BELOW,LATIN LETTER SMALL CAPITAL N WITH DOT BELOW
EF2B,LATIN LETTER SMALL CAPITAL R WITH DOT BELOW,LATIN LETTER SMALL CAPITAL R WITH DOT BELOW
EF2C,LATIN LETTER SMALL CAPITAL S WITH DOT BELOW,LATIN LETTER SMALL CAPITAL S WITH DOT BELOW
EF2D,LATIN LETTER SMALL CAPITAL T WITH DOT BELOW,LATIN LETTER SMALL CAPITAL T WITH DOT BELOW
EFA0,LATIN SMALL LIGATURE AA CLOSED FORM,LATIN SMALL LIGATURE AA CLOSED FORM
EFA1,LATIN SMALL LIGATURE NECKLESS A E,LATIN SMALL LIGATURE NECKLESS A E
EFA2,LATIN SMALL LIGATURE NECKLESS AV,LATIN SMALL LIGATURE NECKLESS AV
EFA3,LATIN SMALL LIGATURE AF,LATIN SMALL LIGATURE AF
EFA4,LATIN SMALL LIGATURE A INSULAR F,LATIN SMALL LIGATURE A INSULAR F
EFA5,LATIN SMALL LIGATURE AG,LATIN SMALL LIGATURE AG
EFA6,LATIN SMALL LIGATURE AL,LATIN SMALL LIGATURE AL
EFA7,LATIN SMALL LIGATURE AN,LATIN SMALL LIGATURE AN
EFA8,LATIN SMALL LIGATURE A SMALL CAPITAL N,LATIN SMALL LIGATURE A SMALL CAPITAL N
EFA9,LATIN SMALL LIGATURE AP,LATIN SMALL LIGATURE AP
EFAA,LATIN SMALL LIGATURE AR,LATIN SMALL LIGATURE AR
EFAB,LATIN SMALL LIGATURE A SMALL CAPITAL R,LATIN SMALL LIGATURE A SMALL CAPITAL R
EFAC,LATIN SMALL LIGATURE A THORN,LATIN SMALL LIGATURE A THORN
EFAD,LATIN SMALL LIGATURE OC,LATIN SMALL LIGATURE OC
EFAE,LATIN CAPITAL LIGATURE NECKLESS A E,LATIN CAPITAL LIGATURE NECKLESS A E
EFD8,LATIN SMALL LIGATURE UU WITH DOUBLE ACUTE,LATIN SMALL LIGATURE UU WITH DOUBLE ACUTE
EFD9,LATIN CAPITAL LIGATURE UU WITH DOUBLE ACUTE,LATIN CAPITAL LIGATURE UU WITH DOUBLE ACUTE
EFDB,LATIN CAPITAL LETTER AE WITH DOT ABOVE AND ACUTE,LATIN CAPITAL LETTER AE WITH DOT ABOVE AND ACUTE
EFDC,LATIN SMALL LETTER AE WITH DOT ABOVE AND ACUTE,LATIN SMALL LETTER AE WITH DOT ABOVE AND ACUTE
EFDD,LATIN ENLARGED LETTER SMALL LIGATURE OE,LATIN ENLARGED LETTER SMALL LIGATURE OE
EFDE,LATIN ENLARGED LETTER SMALL LIGATURE AO,LATIN ENLARGED LETTER SMALL LIGATURE AO
EFDF,LATIN ENLARGED LETTER SMALL LIGATURE AA,LATIN ENLARGED LETTER SMALL LIGATURE AA
EFE0,LATIN CAPITAL LIGATURE AA WITH ACUTE,LATIN CAPITAL LIGATURE AA WITH ACUTE
EFE1,LATIN SMALL LIGATURE AA WITH ACUTE,LATIN SMALL LIGATURE AA WITH ACUTE
EFE2,LATIN CAPITAL LIGATURE AO WITH ACUTE,LATIN CAPITAL LIGATURE AO WITH ACUTE
EFE3,LATIN SMALL LIGATURE AO WITH ACUTE,LATIN SMALL LIGATURE AO WITH ACUTE
EFE4,LATIN CAPITAL LIGATURE AU WITH ACUTE,LATIN CAPITAL LIGATURE AU WITH ACUTE
EFE5,LATIN SMALL LIGATURE AU WITH ACUTE,LATIN SMALL LIGATURE AU WITH ACUTE
EFE6,LATIN CAPITAL LIGATURE AV WITH ACUTE,LATIN CAPITAL LIGATURE AV WITH ACUTE
EFE7,LATIN SMALL LIGATURE AV WITH ACUTE,LATIN SMALL LIGATURE AV WITH ACUTE
EFE8,LATIN CAPITAL LIGATURE OO WITH ACUTE,LATIN CAPITAL LIGATURE OO WITH ACUTE
EFE9,LATIN SMALL LIGATURE OO WITH ACUTE,LATIN SMALL LIGATURE OO WITH ACUTE
EFEA,LATIN CAPITAL LIGATURE AA WITH DOUBLE ACUTE,LATIN CAPITAL LIGATURE AA WITH DOUBLE ACUTE
EFEB,LATIN SMALL LIGATURE AA WITH DOUBLE ACUTE,LATIN SMALL LIGATURE AA WITH DOUBLE ACUTE
EFEC,LATIN CAPITAL LIGATURE OO WITH DOUBLE ACUTE,LATIN CAPITAL LIGATURE OO WITH DOUBLE ACUTE
EFED,LATIN SMALL LIGATURE OO WITH DOUBLE ACUTE,LATIN SMALL LIGATURE OO WITH DOUBLE ACUTE
EFEE,LATIN CAPITAL LIGATURE AA WITH DOT ABOVE,LATIN CAPITAL LIGATURE AA WITH DOT ABOVE
EFEF,LATIN SMALL LIGATURE AA WITH DOT ABOVE,LATIN SMALL LIGATURE AA WITH DOT ABOVE
EFF0,LATIN CAPITAL LIGATURE AY WITH DOT ABOVE,LATIN CAPITAL LIGATURE AY WITH DOT ABOVE
EFF1,LATIN SMALL LIGATURE AY WITH DOT ABOVE,LATIN SMALL LIGATURE AY WITH DOT ABOVE
EFF2,LATIN CAPITAL LIGATURE AA WITH DOT BELOW,LATIN CAPITAL LIGATURE AA WITH DOT BELOW
EFF3,LATIN SMALL LIGATURE AA WITH DOT BELOW,LATIN SMALL LIGATURE AA WITH DOT BELOW
EFF4,LATIN CAPITAL LIGATURE AO WITH DOT BELOW,LATIN CAPITAL LIGATURE AO WITH DOT BELOW
EFF5,LATIN SMALL LIGATURE AO WITH DOT BELOW,LATIN SMALL LIGATURE AO WITH DOT BELOW
EFF6,LATIN CAPITAL LIGATURE AU WITH DOT BELOW,LATIN CAPITAL LIGATURE AU WITH DOT BELOW
EFF7,LATIN SMALL LIGATURE AU WITH DOT BELOW,LATIN SMALL LIGATURE AU WITH DOT BELOW
EFF8,LATIN CAPITAL LIGATURE AV WITH DOT BELOW,LATIN CAPITAL LIGATURE AV WITH DOT BELOW
EFF9,LATIN SMALL LIGATURE AV WITH DOT BELOW,LATIN SMALL LIGATURE AV WITH DOT BELOW
EFFA,LATIN CAPITAL LIGATURE AY WITH DOT BELOW,LATIN CAPITAL LIGATURE AY WITH DOT BELOW
EFFB,LATIN SMALL LIGATURE AY WITH DOT BELOW,LATIN SMALL LIGATURE AY WITH DOT BELOW
EFFC,LATIN CAPITAL LIGATURE OO WITH DOT BELOW,LATIN CAPITAL LIGATURE OO WITH DOT BELOW
EFFD,LATIN SMALL LIGATURE OO WITH DOT BELOW,LATIN SMALL LIGATURE OO WITH DOT BELOW
EFFE,LATIN CAPITAL LIGATURE AA WITH DIAERESIS,LATIN CAPITAL LIGATURE AA WITH DIAERESIS
EFFF,LATIN SMALL LIGATURE AA WITH DIAERESIS,LATIN SMALL LIGATURE AA WITH DIAERESIS
F00A,COMBINING HIGH MACRON WITH FIXED HEIGHT,COMBINING HIGH MACRON WITH FIXED HEIGHT
F00B,COMBINING MEDIUM-HIGH MACRON WITH FIXED HEIGHT,COMBINING MEDIUM-HIGH MACRON WITH FIXED HEIGHT
F00C,COMBINING HIGH OVERLINE WITH FIXED HEIGHT,COMBINING HIGH OVERLINE WITH FIXED HEIGHT
F00D,COMBINING MEDIUM-HIGH OVERLINE WITH FIXED HEIGHT,COMBINING MEDIUM-HIGH OVERLINE WITH FIXED HEIGHT
F012,COMBINING LATIN SMALL LETTER B,COMBINING LATIN SMALL LETTER B
F013,COMBINING LATIN LETTER SMALL CAPITAL B,COMBINING LATIN LETTER SMALL CAPITAL B
F016,COMBINING LATIN LETTER SMALL CAPITAL D,COMBINING LATIN LETTER SMALL CAPITAL D
F017,COMBINING LATIN SMALL LETTER F,COMBINING LATIN SMALL LETTER F
F01C,COMBINING LATIN LETTER SMALL CAPITAL K,COMBINING LATIN LETTER SMALL CAPITAL K
F025,COMBINING LATIN SMALL LETTER P,COMBINING LATIN SMALL LETTER P
F02A,COMBINING LATIN LETTER SMALL CAPITAL T,COMBINING LATIN LETTER SMALL CAPITAL T
F02B,COMBINING LATIN SMALL LETTER Y,COMBINING LATIN SMALL LETTER Y
F02F,COMBINING LATIN SMALL LETTER DOTLESS I,COMBINING LATIN SMALL LETTER DOTLESS I
F030,COMBINING LATIN SMALL LETTER J,COMBINING LATIN SMALL LETTER J
F031,COMBINING LATIN SMALL LETTER DOTLESS J,COMBINING LATIN SMALL LETTER DOTLESS J
F032,COMBINING LATIN SMALL LETTER O WITH STROKE,COMBINING LATIN SMALL LETTER O WITH STROKE
F033,COMBINING LATIN SMALL LETTER Q,COMBINING LATIN SMALL LETTER Q
F036,COMBINING LATIN SMALL LIGATURE AN,COMBINING LATIN SMALL LIGATURE AN
F038,COMBINING LATIN SMALL LIGATURE AR,COMBINING LATIN SMALL LIGATURE AR
F03A,COMBINING LATIN SMALL LIGATURE A SMALL CAPITAL N,COMBINING LATIN SMALL LIGATURE A SMALL CAPITAL N
F03B,COMBINING LATIN LETTER T ROTUNDA,COMBINING LATIN LETTER T ROTUNDA
F03C,COMBINING LATIN SMALL LETTER W,COMBINING LATIN SMALL LETTER W
F03D,COMBINING LATIN SMALL LETTER THORN,COMBINING LATIN SMALL LETTER THORN
F03E,COMBINING LATIN SMALL LETTER O R ROTUNDA,COMBINING LATIN SMALL LETTER O R ROTUNDA
F03F,COMBINING LATIN SMALL LETTER O RUM,COMBINING LATIN SMALL LETTER O RUM
F040,COMBINING LATIN SMALL LETTER RUM,COMBINING LATIN SMALL LETTER RUM
F106,LATIN CAPITAL LETTER C SQUARE FORM,LATIN CAPITAL LETTER C SQUARE FORM
F10A,LATIN CAPITAL LETTER E UNCIAL FORM,LATIN CAPITAL LETTER E UNCIAL FORM
F10E,LATIN CAPITAL LETTER G SQUARE FORM,LATIN CAPITAL LETTER G SQUARE FORM
F110,LATIN CAPITAL LETTER H UNCIAL FORM,LATIN CAPITAL LETTER H UNCIAL FORM
F11A,LATIN CAPITAL LETTER M UNCIAL FORM,LATIN CAPITAL LETTER M UNCIAL FORM
F126,LATIN CAPITAL LETTER S CLOSED FORM,LATIN CAPITAL LETTER S CLOSED FORM
F127,LATIN SMALL LETTER LONG S DESCENDING,LATIN SMALL LETTER LONG S DESCENDING
F128,LATIN SMALL LETTER S CLOSED FORM,LATIN SMALL LETTER S CLOSED FORM
F130,COMBINING LATIN SMALL LIGATURE A SMALL CAPITAL R,COMBINING LATIN SMALL LIGATURE A SMALL CAPITAL R
F135,COMBINING LATIN SMALL LETTER E WITH OGONEK,COMBINING LATIN SMALL LETTER E WITH OGONEK
F136,COMBINING LATIN SMALL LETTER E WITH MACRON,COMBINING LATIN SMALL LETTER E WITH MACRON
F13A,LATIN CAPITAL LETTER A SQUARE FORM,LATIN CAPITAL LETTER A SQUARE FORM
F13E,COMBINING LATIN SMALL LETTER O WITH OGONEK,COMBINING LATIN SMALL LETTER O WITH OGONEK
F13F,COMBINING LATIN SMALL LETTER O WITH MACRON,COMBINING LATIN SMALL LETTER O WITH MACRON
F142,LATIN ABBREVIATION SIGN CAPITAL ET,LATIN ABBREVIATION SIGN CAPITAL ET
F149,LATIN SMALL LETTER THORN WITH DIAGONAL STROKE,LATIN SMALL LETTER THORN WITH DIAGONAL STROKE
F153,COMBINING ABBREVIATION MARK SUPERSCRIPT UR ROUND R FORM,COMBINING ABBREVIATION MARK SUPERSCRIPT UR ROUND R FORM
F158,LATIN ABBREVIATION SIGN SMALL ET WITH STROKE,LATIN ABBREVIATION SIGN SMALL ET WITH STROKE
F159,LATIN ABBREVIATION SIGN SMALL DE,LATIN ABBREVIATION SIGN SMALL DE
F160,PUNCTUS INTERROGATIVUS,PUNCTUS INTERROGATIVUS
F161,PUNCTUS ELEVATUS,PUNCTUS ELEVATUS
F193,LATIN SMALL LETTER D WITH CURL,LATIN SMALL LETTER D WITH CURL
F194,LATIN SMALL LETTER F WITH CURL,LATIN SMALL LETTER F WITH CURL
F195,LATIN SMALL LETTER K WITH CURL,LATIN SMALL LETTER K WITH CURL
F196,LATIN SMALL LETTER G WITH CURL,LATIN SMALL LETTER G WITH CURL
F198,LATIN SMALL LETTER C WITH CURL,LATIN SMALL LETTER C WITH CURL
F199,LATIN SMALL LETTER T WITH CURL,LATIN SMALL LETTER T WITH CURL
F19A,LATIN SMALL LETTER N WITH FLOURISH,LATIN SMALL LETTER N WITH FLOURISH
F19B,LATIN SMALL LETTER R WITH FLOURISH,LATIN SMALL LETTER R WITH FLOURISH
F1A5,LATIN ABBREVIATION SIGN SPACING BASE-LINE CAPITAL US,LATIN ABBREVIATION SIGN SPACING BASE-LINE CAPITAL US
F1A6,LATIN ABBREVIATION SIGN SPACING BASE-LINE SMALL US,LATIN ABBREVIATION SIGN SPACING BASE-LINE SMALL US
F1A7,LATIN ABBREVIATION SIGN CAPITAL ET WITH STROKE,LATIN ABBREVIATION SIGN CAPITAL ET WITH STROKE
F1AC,LATIN ABBREVIATION SIGN SEMICOLON,LATIN ABBREVIATION SIGN SEMICOLON
F1BB,LATIN SMALL LIGATURE CH,LATIN SMALL LIGATURE CH
F1BC,LATIN SMALL LIGATURE F O WITH DIAERESIS,LATIN SMALL LIGATURE F O WITH DIAERESIS
F1BD,SMALL BASE LINE ZERO SIGN,SMALL BASE LINE ZERO SIGN
F1BF,MODIFIER CAPITAL LETTER X,MODIFIER CAPITAL LETTER X
F1C0,COMBINING ABBREVIATION MARK BAR ABOVE WITH DOT,COMBINING ABBREVIATION MARK BAR ABOVE WITH DOT
F1C1,COMBINING ABBREVIATION MARK SUPERSCRIPT RA OPEN A FORM WITH BAR ABOVE,COMBINING ABBREVIATION MARK SUPERSCRIPT RA OPEN A FORM WITH BAR ABOVE
F1C2,COMBINING ABBREVIATION MARK SUPERSCRIPT UR LEMNISKATE FORM,COMBINING ABBREVIATION MARK SUPERSCRIPT UR LEMNISKATE FORM
F1C5,COMBINING CURL HIGH POSITION,COMBINING CURL HIGH POSITION
F1C7,COMBINING ABBREVIATION MARK ZIGZAG ABOVE ANGLE FORM,COMBINING ABBREVIATION MARK ZIGZAG ABOVE ANGLE FORM
F1C8,COMBINING ABBREVIATION MARK ZIGZAG ABOVE CURLY FORM,COMBINING ABBREVIATION MARK ZIGZAG ABOVE CURLY FORM
F1CA,COMBINING DOT ABOVE HIGH POSITION,COMBINING DOT ABOVE HIGH POSITION
F1CC,COMBINING CURLY BAR ABOVE,COMBINING CURLY BAR ABOVE
F1D2,TRIPLE DAGGER,TRIPLE DAGGER
F1DA,MIDDLE RING,MIDDLE RING
F1E0,MEDIEVAL COMMA,MEDIEVAL COMMA
F1E1,PARAGRAPHUS,PARAGRAPHUS
F1E2,COMMA POSITURA,COMMA POSITURA
F1E3,HIGH COMMA POSITURA,HIGH COMMA POSITURA
F1E4,PUNCTUS WITH COMMA POSITURA,PUNCTUS WITH COMMA POSITURA
F1E5,COLON WITH MIDDLE COMMA POSITURA,COLON WITH MIDDLE COMMA POSITURA
F1E6,THREE DOTS WITH COMMA POSITURA,THREE DOTS WITH COMMA POSITURA
F1E7,PUNCTUS EXCLAMATIVUS,PUNCTUS EXCLAMATIVUS
F1E8,PUNCTUS INTERROGATIVUS HORIZONTAL TILDE,PUNCTUS INTERROGATIVUS HORIZONTAL TILDE
F1EA,PUNCTUS VERSUS,PUNCTUS VERSUS
F1EC,SIGNE DE RENVOI,SIGNE DE RENVOI
F1F0,PUNCTUS ELEVATUS DIAGONAL STROKE,PUNCTUS ELEVATUS DIAGONAL STROKE
F1F1,PUNCTUS INTERROGATIVUS LEMNISKATE FORM,PUNCTUS INTERROGATIVUS LEMNISKATE FORM
F1F2,TWO DOTS OVER COMMA POSITURA,TWO DOTS OVER COMMA POSITURA
F1F4,VIRGULA SUSPENSIVA,VIRGULA SUSPENSIVA
F1F5,PUNCTUS FLEXUS,PUNCTUS FLEXUS
F1F7,SHORT VIRGULA,SHORT VIRGULA
F1F8,DISTINCTIO,DISTINCTIO
F1F9,WAVY LINE,WAVY LINE
F1FA,PUNCTUS ELEVATUS WITH HIGH BACK,PUNCTUS ELEVATUS WITH HIGH BACK
F1FB,PUNCTUS ELEVATUS WITH HACKLE,PUNCTUS ELEVATUS WITH HACKLE
F1FC,COMBINING TRIPLE BREVE BELOW,COMBINING TRIPLE BREVE BELOW
F200,LATIN SMALL LETTER A INSULAR FORM,LATIN SMALL LETTER A INSULAR FORM
F201,LATIN CAPITAL LETTER A INSULAR FORM,LATIN CAPITAL LETTER A INSULAR FORM
F202,LATIN SMALL LETTER OPEN A CAROLINGIAN FORM,LATIN SMALL LETTER OPEN A CAROLINGIAN FORM
F203,LATIN SMALL LETTER CLOSED A GOTHIC FORM,LATIN SMALL LETTER CLOSED A GOTHIC FORM
F204,LATIN SMALL LETTER AE WITH RIGHT UPPER LOOP,LATIN SMALL LETTER AE WITH RIGHT UPPER LOOP
F205,LATIN CAPITAL LIGATURE AO NECKLESS,LATIN CAPITAL LIGATURE AO NECKLESS
F206,LATIN SMALL LIGATURE AO NECKLESS,LATIN SMALL LIGATURE AO NECKLESS
F207,LATIN SMALL LETTER CLOSED INSULAR F,LATIN SMALL LETTER CLOSED INSULAR F
F208,LATIN SMALL LETTER K UNCIAL FORM,LATIN SMALL LETTER K UNCIAL FORM
F209,LATIN SMALL LETTER K CLOSED FORM,LATIN SMALL LETTER K CLOSED FORM
F214,LATIN SMALL LETTER A UNCIAL FORM,LATIN SMALL LETTER A UNCIAL FORM
F215,LATIN SMALL LETTER NECKLESS A,LATIN SMALL LETTER NECKLESS A
F217,LATIN CAPITAL LETTER CLOSED E UNCIAL FORM,LATIN CAPITAL LETTER CLOSED E UNCIAL FORM
F218,LATIN SMALL LETTER E UNCIAL FORM,LATIN SMALL LETTER E UNCIAL FORM
F219,LATIN SMALL LETTER E EXTENDED BAR FORM,LATIN SMALL LETTER E EXTENDED BAR FORM
F21A,LATIN SMALL LETTER E TALL FORM,LATIN SMALL LETTER E TALL FORM
F21B,LATIN SMALL LETTER SEMI-CLOSED INSULAR F,LATIN SMALL LETTER SEMI-CLOSED INSULAR F
F21C,LATIN SMALL LETTER INSULAR F WITH DOTTED HOOKS,LATIN SMALL LETTER INSULAR F WITH DOTTED HOOKS
F21D,LATIN SMALL LETTER G WITH SEPARATE LOOPS,LATIN SMALL LETTER G WITH SEPARATE LOOPS
F21E,LATIN SMALL LETTER CLOSED G WITH LARGE LOWER LOOP,LATIN SMALL LETTER CLOSED G WITH LARGE LOWER LOOP
F21F,LATIN SMALL LETTER CLOSED G WITH SMALL LOWER LOOP,LATIN SMALL LETTER CLOSED G WITH SMALL LOWER LOOP
F220,LATIN SMALL LETTER LONG I,LATIN SMALL LETTER LONG I
F221,LATIN SMALL LETTER K SEMI-CLOSED FORM,LATIN SMALL LETTER K SEMI-CLOSED FORM
F222,LATIN SMALL LETTER L DESCENDING,LATIN SMALL LETTER L DESCENDING
F223,LATIN SMALL LETTER M WITH RIGHT DESCENDER,LATIN SMALL LETTER M WITH RIGHT DESCENDER
F224,LATIN CAPITAL LETTER M UNCIAL FORM WITH RIGHT DESCENDER,LATIN CAPITAL LETTER M UNCIAL FORM WITH RIGHT DESCENDER
F225,LATIN MEDIUSCULE LETTER M UNCIAL FORM,LATIN MEDIUSCULE LETTER M UNCIAL FORM
F226,LATIN MEDIUSCULE LETTER M UNCIAL FORM WITH RIGHT DESCENDER,LATIN MEDIUSCULE LETTER M UNCIAL FORM WITH RIGHT DESCENDER
F228,LATIN SMALL LETTER N WITH RIGHT DESCENDER,LATIN SMALL LETTER N WITH RIGHT DESCENDER
F229,LATIN CAPITAL LETTER N WITH RIGHT DESCENDER,LATIN CAPITAL LETTER N WITH RIGHT DESCENDER
F22A,LATIN LETTER SMALL CAPITAL N WITH RIGHT DESCENDER,LATIN LETTER SMALL CAPITAL N WITH RIGHT DESCENDER
F22B,LATIN LETTER SMALL CAPITAL N WITH LEFT DESCENDER,LATIN LETTER SMALL CAPITAL N WITH LEFT DESCENDER
F22C,LATIN CAPITAL LETTER Q WITH STEM,LATIN CAPITAL LETTER Q WITH STEM
F233,LATIN SMALL LETTER Y WITH RIGHT MAIN STROKE,LATIN SMALL LETTER Y WITH RIGHT MAIN STROKE
F23A,LATIN SMALL LETTER H WITH RIGHT DESCENDER,LATIN SMALL LETTER H WITH RIGHT DESCENDER
F23C,LATIN SMALL LETTER M UNCIAL FORM,LATIN SMALL LETTER M UNCIAL FORM
F23D,LATIN SMALL LETTER M UNCIAL FORM WITH RIGHT DESCENDER,LATIN SMALL LETTER M UNCIAL FORM WITH RIGHT DESCENDER
F23E,LATIN SMALL LETTER M UNCIAL FORM WITH ACUTE,LATIN SMALL LETTER M UNCIAL FORM WITH ACUTE
F23F,ROMAN NUMERAL REVERSED ONE HUNDRED WITH OVERLINE,ROMAN NUMERAL REVERSED ONE HUNDRED WITH OVERLINE
F2E0,ROMAN AS LIBRALIS SIGN,ROMAN AS LIBRALIS SIGN
F2E2,LATIN SMALL CAPITAL LETTER X WITH BAR,LATIN SMALL CAPITAL LETTER X WITH BAR
F2E3,LATIN SMALL CAPITAL LETTER Y WITH BAR,LATIN SMALL CAPITAL LETTER Y WITH BAR
F2E4,LATIN SMALL CAPITAL LETTER D WITH SLASH,LATIN SMALL CAPITAL LETTER D WITH SLASH
F2E6,PHARMACEUTICAL DRAM SIGN,PHARMACEUTICAL DRAM SIGN
F2E7,ECU SIGN,ECU SIGN
F2E8,FLOREN SIGN WITH LOOP,FLOREN SIGN WITH LOOP
F2E9,GROSCHEN SIGN,GROSCHEN SIGN
F2EA,DUTCH LIBRA SIGN,DUTCH LIBRA SIGN
F2EB,FRENCH LIBRA SIGN,FRENCH LIBRA SIGN
F2EC,ITALIAN LIBRA SIGN,ITALIAN LIBRA SIGN
F2ED,FLEMISH LIBRA SIGN,FLEMISH LIBRA SIGN
F2EE,LIRA NUOVA SIGN,LIRA NUOVA SIGN
F2EF,LIRA STERLINA SIGN,LIRA STERLINA SIGN
F2F0,OLD MARK SIGN,OLD MARK SIGN
F2F1,OLD FLOURISH MARK SIGN,OLD FLOURISH MARK SIGN
F2F2,MARKED SMALL LETTER M SIGN,MARKED SMALL LETTER M SIGN
F2F3,FLOURISHED SMALL LETTER M SIGN,FLOURISHED SMALL LETTER M SIGN
F2F4,PHARMACEUTICAL OBOLUS SIGN,PHARMACEUTICAL OBOLUS SIGN
F2F5,PENNING SIGN,PENNING SIGN
F2F6,OLD REICHSTALER SIGN,OLD REICHSTALER SIGN
F2F7,GERMAN SCHILLING SIGN,GERMAN SCHILLING SIGN
F2F8,GERMAN SCRIPT SCHILLING SIGN,GERMAN SCRIPT SCHILLING SIGN
F2F9,SCUDI SIGN,SCUDI SIGN
F2FA,KRONE SIGN,KRONE SIGN
F2FB,HELBING SIGN,HELBING SIGN
F2FD,SCRIPT OUNCE SIGN,SCRIPT OUNCE SIGN
F2FE,ROMAN NUMERAL CAPITAL C WITH TWO BARS,ROMAN NUMERAL CAPITAL C WITH TWO BARS
F2FF,ROMAN NUMERAL SMALL C WITH TWO BARS,ROMAN NUMERAL SMALL C WITH TWO BARS
F4F9,LATIN SMALL LIGATURE LL,LATIN SMALL LIGATURE LL
F4FA,LATIN SMALL LIGATURE LONG S CH,LATIN SMALL LIGATURE LONG S CH
F4FB,LATIN SMALL LIGATURE LONG S J,LATIN SMALL LIGATURE LONG S J
F4FC,LATIN SMALL LIGATURE LONG S K,LATIN SMALL LIGATURE LONG S K
F4FD,LATIN SMALL LIGATURE LONG S S,LATIN SMALL LIGATURE LONG S S
F4FE,LATIN SMALL LIGATURE LONG S LONG S K,LATIN SMALL LIGATURE LONG S LONG S K
F4FF,LATIN SMALL LIGATURE LONG S LONG S T,LATIN SMALL LIGATURE LONG S LONG S T
F704,METRICAL SYMBOL LONGUM WITH ACUTE,METRICAL SYMBOL LONGUM WITH ACUTE
F705,METRICAL SYMBOL LONGUM WITH GRAVE,METRICAL SYMBOL LONGUM WITH GRAVE
F706,METRICAL SYMBOL BREVE WITH ACUTE,METRICAL SYMBOL BREVE WITH ACUTE
F707,METRICAL SYMBOL BREVE WITH GRAVE,METRICAL SYMBOL BREVE WITH GRAVE
F708,METRICAL SYMBOL BREVE ABOVE LONGUM WITH ACUTE,METRICAL SYMBOL BREVE ABOVE LONGUM WITH ACUTE
F709,METRICAL SYMBOL BREVE ABOVE LONGUM WITH GRAVE,METRICAL SYMBOL BREVE ABOVE LONGUM WITH GRAVE
F70B,METRICAL SYMBOL ANCEPS WITH ACUTE,METRICAL SYMBOL ANCEPS WITH ACUTE
F70C,METRICAL SYMBOL ANCEPS WITH GRAVE,METRICAL SYMBOL ANCEPS WITH GRAVE
F715,METRICAL SYMBOL LONGUM WITH DOUBLE ACUTE,METRICAL SYMBOL LONGUM WITH DOUBLE ACUTE
F716,METRICAL SYMBOL LONGUM WITH DOUBLE GRAVE,METRICAL SYMBOL LONGUM WITH DOUBLE GRAVE
F717,METRICAL SYMBOL BREVE WITH DOUBLE ACUTE,METRICAL SYMBOL BREVE WITH DOUBLE ACUTE
F718,METRICAL SYMBOL BREVE WITH DOUBLE GRAVE,METRICAL SYMBOL BREVE WITH DOUBLE GRAVE
F719,METRICAL SYMBOL ANCEPS WITH DOUBLE ACUTE,METRICAL SYMBOL ANCEPS WITH DOUBLE ACUTE
F71A,METRICAL SYMBOL ANCEPS WITH DOUBLE GRAVE,METRICAL SYMBOL ANCEPS WITH DOUBLE GRAVE
F71B,METRICAL SYMBOL RESOLVED LIFT WITH ACUTE,METRICAL SYMBOL RESOLVED LIFT WITH ACUTE
F71C,METRICAL SYMBOL RESOLVED LIFT WITH DOUBLE ACUTE,METRICAL SYMBOL RESOLVED LIFT WITH DOUBLE ACUTE
F7B2,LATIN CAPITAL LETTER V WITH HIGH OVERLINE,LATIN CAPITAL LETTER V WITH HIGH OVERLINE
